,xmin,ymin
2461,-314878,-1113406
2462,-314878,-1105214
2463,-314878,-1097022
2464,-314878,-1088830
2465,-314878,-1080638
2466,-314878,-1072446
2467,-314878,-1064254
2468,-314878,-1056062
2469,-314878,-1047870
2470,-314878,-1039678
2471,-314878,-1031486
2472,-314878,-1023294
2473,-314878,-1015102
2474,-314878,-1006910
2475,-314878,-998718
2476,-314878,-990526
2477,-314878,-982334
2478,-314878,-974142
2479,-314878,-965950
2480,-314878,-957758
2481,-314878,-949566
2482,-314878,-941374
2483,-306686,-1211710
2484,-306686,-1203518
2485,-306686,-1195326
2486,-306686,-1187134
2487,-306686,-1178942
2488,-306686,-1170750
2489,-306686,-1162558
2490,-306686,-1154366
2491,-306686,-1146174
2492,-306686,-1137982
2493,-306686,-1129790
2494,-306686,-1121598
2495,-306686,-1113406
2496,-306686,-1105214
2497,-306686,-1097022
2498,-306686,-1088830
2499,-306686,-1080638
2500,-306686,-1072446
2501,-306686,-1064254
2502,-306686,-1056062
2503,-306686,-1047870
2504,-306686,-1039678
2505,-306686,-1031486
2506,-306686,-1023294
2507,-306686,-1015102
2508,-306686,-1006910
2509,-306686,-998718
2510,-306686,-990526
2511,-306686,-982334
2512,-306686,-974142
2513,-306686,-965950
2514,-306686,-957758
2515,-306686,-949566
2516,-306686,-941374
2517,-298494,-1211710
2518,-298494,-1203518
2519,-298494,-1195326
2520,-298494,-1187134
2521,-298494,-1178942
2522,-298494,-1170750
2523,-298494,-1162558
2524,-298494,-1154366
2525,-298494,-1146174
2526,-298494,-1137982
2527,-298494,-1129790
2528,-298494,-1121598
2529,-298494,-1113406
2530,-298494,-1105214
2531,-298494,-1097022
2532,-298494,-1088830
2533,-298494,-1080638
2534,-298494,-1072446
2535,-298494,-1064254
2536,-298494,-1056062
2537,-298494,-1047870
2538,-298494,-1039678
2539,-298494,-1031486
2540,-298494,-1023294
2541,-298494,-1015102
2542,-298494,-1006910
2543,-298494,-998718
2544,-298494,-990526
2545,-298494,-982334
2546,-298494,-974142
2547,-298494,-965950
2548,-298494,-957758
2549,-298494,-949566
2550,-298494,-941374
2551,-290302,-1211710
2552,-290302,-1203518
2553,-290302,-1195326
2554,-290302,-1187134
2555,-290302,-1178942
2556,-290302,-1170750
2557,-290302,-1162558
2558,-290302,-1154366
2559,-290302,-1146174
2560,-290302,-1137982
2561,-290302,-1129790
2562,-290302,-1121598
2563,-290302,-1113406
2564,-290302,-1105214
2565,-290302,-1097022
2566,-290302,-1088830
2567,-290302,-1080638
2568,-290302,-1072446
2569,-290302,-1064254
2570,-290302,-1056062
2571,-290302,-1047870
2572,-290302,-1039678
2573,-290302,-1031486
2574,-290302,-1023294
2575,-290302,-1015102
2576,-290302,-1006910
2577,-290302,-998718
2578,-290302,-990526
2579,-290302,-982334
2580,-290302,-974142
2581,-290302,-965950
2582,-290302,-957758
2583,-290302,-949566
2584,-290302,-941374
2585,-282110,-1211710
2586,-282110,-1203518
2587,-282110,-1195326
2588,-282110,-1187134
2589,-282110,-1178942
2590,-282110,-1170750
2591,-282110,-1162558
2592,-282110,-1154366
2593,-282110,-1146174
2594,-282110,-1137982
2595,-282110,-1129790
2596,-282110,-1121598
2597,-282110,-1113406
2598,-282110,-1105214
2599,-282110,-1097022
2600,-282110,-1088830
2601,-282110,-1080638
2602,-282110,-1072446
2603,-282110,-1064254
2604,-282110,-1056062
2605,-282110,-1047870
2606,-282110,-1039678
2607,-282110,-1031486
2608,-282110,-1023294
2609,-282110,-1015102
2610,-282110,-1006910
2611,-282110,-998718
2612,-282110,-990526
2613,-282110,-982334
2614,-282110,-974142
2615,-282110,-965950
2616,-282110,-957758
2617,-282110,-949566
2618,-282110,-941374
2619,-273918,-1211710
2620,-273918,-1203518
2621,-273918,-1195326
2622,-273918,-1187134
2623,-273918,-1178942
2624,-273918,-1170750
2625,-273918,-1162558
2626,-273918,-1154366
2627,-273918,-1146174
2628,-273918,-1137982
2629,-273918,-1129790
2630,-273918,-1121598
2631,-273918,-1113406
2632,-273918,-1105214
2633,-273918,-1097022
2634,-273918,-1088830
2635,-273918,-1080638
2636,-273918,-1072446
2637,-273918,-1064254
2638,-273918,-1056062
2639,-273918,-1047870
2640,-273918,-1039678
2641,-273918,-1031486
2642,-273918,-1023294
2643,-273918,-1015102
2644,-273918,-1006910
2645,-273918,-998718
2646,-273918,-990526
2647,-273918,-982334
2648,-273918,-974142
2649,-273918,-965950
2650,-273918,-957758
2651,-273918,-949566
2652,-273918,-941374
2653,-265726,-1211710
2654,-265726,-1203518
2655,-265726,-1195326
2656,-265726,-1187134
2657,-265726,-1178942
2658,-265726,-1170750
2659,-265726,-1162558
2660,-265726,-1154366
2661,-265726,-1146174
2662,-265726,-1137982
2663,-265726,-1129790
2664,-265726,-1121598
2665,-265726,-1113406
2666,-265726,-1105214
2667,-265726,-1097022
2668,-265726,-1088830
2669,-265726,-1080638
2670,-265726,-1072446
2671,-265726,-1064254
2672,-265726,-1056062
2673,-265726,-1047870
2674,-265726,-1039678
2675,-265726,-1031486
2676,-265726,-1023294
2677,-265726,-1015102
2678,-265726,-1006910
2679,-265726,-998718
2680,-265726,-990526
2681,-265726,-982334
2682,-265726,-974142
2683,-265726,-965950
2684,-265726,-957758
2685,-265726,-949566
2686,-265726,-941374
2687,-257534,-1211710
2688,-257534,-1203518
2689,-257534,-1195326
2690,-257534,-1187134
2691,-257534,-1178942
2692,-257534,-1170750
2693,-257534,-1162558
2694,-257534,-1154366
2695,-257534,-1146174
2696,-257534,-1137982
2697,-257534,-1129790
2698,-257534,-1121598
2699,-257534,-1113406
2700,-257534,-1105214
2701,-257534,-1097022
2702,-257534,-1088830
2703,-257534,-1080638
2704,-257534,-1072446
2705,-257534,-1064254
2706,-257534,-1056062
2707,-257534,-1047870
2708,-257534,-1039678
2709,-257534,-1031486
2710,-257534,-1023294
2711,-257534,-1015102
2712,-257534,-1006910
2713,-257534,-998718
2714,-257534,-990526
2715,-257534,-982334
2716,-257534,-974142
2717,-257534,-965950
2718,-257534,-957758
2719,-257534,-949566
2720,-257534,-941374
2721,-249342,-1211710
2722,-249342,-1203518
2723,-249342,-1195326
2724,-249342,-1187134
2725,-249342,-1178942
2726,-249342,-1170750
2727,-249342,-1162558
2728,-249342,-1154366
2729,-249342,-1146174
2730,-249342,-1137982
2731,-249342,-1129790
2732,-249342,-1121598
2733,-249342,-1113406
2734,-249342,-1105214
2735,-249342,-1097022
2736,-249342,-1088830
2737,-249342,-1080638
2738,-249342,-1072446
2739,-249342,-1064254
2740,-249342,-1056062
2741,-249342,-1047870
2742,-249342,-1039678
2743,-249342,-1031486
2744,-249342,-1023294
2745,-249342,-1015102
2746,-249342,-1006910
2747,-249342,-998718
2748,-249342,-990526
2749,-249342,-982334
2750,-249342,-974142
2751,-249342,-965950
2752,-249342,-957758
2753,-249342,-949566
2754,-249342,-941374
2755,-241150,-1211710
2756,-241150,-1203518
2757,-241150,-1195326
2758,-241150,-1187134
2759,-241150,-1178942
2760,-241150,-1170750
2761,-241150,-1162558
2762,-241150,-1154366
2763,-241150,-1146174
2764,-241150,-1137982
2765,-241150,-1129790
2766,-241150,-1121598
2767,-241150,-1113406
2768,-241150,-1105214
2769,-241150,-1097022
2770,-241150,-1088830
2771,-241150,-1080638
2772,-241150,-1072446
2773,-241150,-1064254
2774,-241150,-1056062
2775,-241150,-1047870
2776,-241150,-1039678
2777,-241150,-1031486
2778,-241150,-1023294
2779,-241150,-1015102
2780,-241150,-1006910
2781,-241150,-998718
2782,-241150,-990526
2783,-241150,-982334
2784,-241150,-974142
2785,-241150,-965950
2786,-241150,-957758
2787,-241150,-949566
2788,-241150,-941374
2789,-232958,-1211710
2790,-232958,-1203518
2791,-232958,-1195326
2792,-232958,-1187134
2793,-232958,-1178942
2794,-232958,-1170750
2795,-232958,-1162558
2796,-232958,-1154366
2797,-232958,-1146174
2798,-232958,-1137982
2799,-232958,-1129790
2800,-232958,-1121598
2801,-232958,-1113406
2802,-232958,-1105214
2803,-232958,-1097022
2804,-232958,-1088830
2805,-232958,-1080638
2806,-232958,-1072446
2807,-232958,-1064254
2808,-232958,-1056062
2809,-232958,-1047870
2810,-232958,-1039678
2811,-232958,-1031486
2812,-232958,-1023294
2813,-232958,-1015102
2814,-232958,-1006910
2815,-232958,-998718
2816,-232958,-990526
2817,-232958,-982334
2818,-232958,-974142
2819,-232958,-965950
2820,-232958,-957758
2821,-232958,-949566
2822,-232958,-941374
2823,-224766,-1211710
2824,-224766,-1203518
2825,-224766,-1195326
2826,-224766,-1187134
2827,-224766,-1178942
2828,-224766,-1170750
2829,-224766,-1162558
2830,-224766,-1154366
2831,-224766,-1146174
2832,-224766,-1137982
2833,-224766,-1129790
2834,-224766,-1121598
2835,-224766,-1113406
2836,-224766,-1105214
2837,-224766,-1097022
2838,-224766,-1088830
2839,-224766,-1080638
2840,-224766,-1072446
2841,-224766,-1064254
2842,-224766,-1056062
2843,-224766,-1047870
2844,-224766,-1039678
2845,-224766,-1031486
2846,-224766,-1023294
2847,-224766,-1015102
2848,-224766,-1006910
2849,-224766,-998718
2850,-224766,-990526
2851,-224766,-982334
2852,-224766,-974142
2853,-224766,-965950
2854,-224766,-957758
2855,-224766,-949566
2856,-224766,-941374
2857,-216574,-1211710
2858,-216574,-1203518
2859,-216574,-1195326
2860,-216574,-1187134
2861,-216574,-1178942
2862,-216574,-1170750
2863,-216574,-1162558
2864,-216574,-1154366
2865,-216574,-1146174
2866,-216574,-1137982
2867,-216574,-1129790
2868,-216574,-1121598
2869,-216574,-1113406
2870,-216574,-1105214
2871,-216574,-1097022
2872,-216574,-1088830
2873,-216574,-1080638
2874,-216574,-1072446
2875,-216574,-1064254
2876,-216574,-1056062
2877,-216574,-1047870
2878,-216574,-1039678
2879,-216574,-1031486
2880,-216574,-1023294
2881,-216574,-1015102
2882,-216574,-1006910
2883,-216574,-998718
2884,-216574,-990526
2885,-216574,-982334
2886,-216574,-974142
2887,-216574,-965950
2888,-216574,-957758
2889,-216574,-949566
2890,-216574,-941374
2891,-208382,-1211710
2892,-208382,-1203518
2893,-208382,-1195326
2894,-208382,-1187134
2895,-208382,-1178942
2896,-208382,-1170750
2897,-208382,-1162558
2898,-208382,-1154366
2899,-208382,-1146174
2900,-208382,-1137982
2901,-208382,-1129790
2902,-208382,-1121598
2903,-208382,-1113406
2904,-208382,-1105214
2905,-208382,-1097022
2906,-208382,-1088830
2907,-208382,-1080638
2908,-208382,-1072446
2909,-208382,-1064254
2910,-208382,-1056062
2911,-208382,-1047870
2912,-208382,-1039678
2913,-208382,-1031486
2914,-208382,-1023294
2915,-208382,-1015102
2916,-208382,-1006910
2917,-208382,-998718
2918,-208382,-990526
2919,-208382,-982334
2920,-208382,-974142
2921,-208382,-965950
2922,-208382,-957758
2923,-208382,-949566
2924,-208382,-941374
2925,-200190,-1211710
2926,-200190,-1203518
2927,-200190,-1195326
2928,-200190,-1187134
2929,-200190,-1178942
2930,-200190,-1170750
2931,-200190,-1162558
2932,-200190,-1154366
2933,-200190,-1146174
2934,-200190,-1137982
2935,-200190,-1129790
2936,-200190,-1121598
2937,-200190,-1113406
2938,-200190,-1105214
2939,-200190,-1097022
2940,-200190,-1088830
2941,-200190,-1080638
2942,-200190,-1072446
2943,-200190,-1064254
2944,-200190,-1056062
2945,-200190,-1047870
2946,-200190,-1039678
2947,-200190,-1031486
2948,-200190,-1023294
2949,-200190,-1015102
2950,-200190,-1006910
2951,-200190,-998718
2952,-200190,-990526
2953,-200190,-982334
2954,-200190,-974142
2955,-200190,-965950
2956,-200190,-957758
2957,-200190,-949566
2958,-200190,-941374
2959,-191998,-1211710
2960,-191998,-1203518
2961,-191998,-1195326
2962,-191998,-1187134
2963,-191998,-1178942
2964,-191998,-1170750
2965,-191998,-1162558
2966,-191998,-1154366
2967,-191998,-1146174
2968,-191998,-1137982
2969,-191998,-1129790
2970,-191998,-1121598
2971,-191998,-1113406
2972,-191998,-1105214
2973,-191998,-1097022
2974,-191998,-1088830
2975,-191998,-1080638
2976,-191998,-1072446
2977,-191998,-1064254
2978,-191998,-1056062
2979,-191998,-1047870
2980,-191998,-1039678
2981,-191998,-1031486
2982,-191998,-1023294
2983,-191998,-1015102
2984,-191998,-1006910
2985,-191998,-998718
2986,-191998,-990526
2987,-191998,-982334
2988,-191998,-974142
2989,-191998,-965950
2990,-191998,-957758
2991,-191998,-949566
2992,-191998,-941374
2993,-183806,-1211710
2994,-183806,-1203518
2995,-183806,-1195326
2996,-183806,-1187134
2997,-183806,-1178942
2998,-183806,-1170750
2999,-183806,-1162558
3000,-183806,-1154366
3001,-183806,-1146174
3002,-183806,-1137982
3003,-183806,-1129790
3004,-183806,-1121598
3005,-183806,-1113406
3006,-183806,-1105214
3007,-183806,-1097022
3008,-183806,-1088830
3009,-183806,-1080638
3010,-183806,-1072446
3011,-183806,-1064254
3012,-183806,-1056062
3013,-183806,-1047870
3014,-183806,-1039678
3015,-183806,-1031486
3016,-183806,-1023294
3017,-183806,-1015102
3018,-183806,-1006910
3019,-183806,-998718
3020,-183806,-990526
3021,-183806,-982334
3022,-183806,-974142
3023,-183806,-965950
3024,-183806,-957758
3025,-183806,-949566
3026,-183806,-941374
3027,-175614,-1211710
3028,-175614,-1203518
3029,-175614,-1195326
3030,-175614,-1187134
3031,-175614,-1178942
3032,-175614,-1170750
3033,-175614,-1162558
3034,-175614,-1154366
3035,-175614,-1146174
3036,-175614,-1137982
3037,-175614,-1129790
3038,-175614,-1121598
3039,-175614,-1113406
3040,-175614,-1105214
3041,-175614,-1097022
3042,-175614,-1088830
3043,-175614,-1080638
3044,-175614,-1072446
3045,-175614,-1064254
3046,-175614,-1056062
3047,-175614,-1047870
3048,-175614,-1039678
3049,-175614,-1031486
3050,-175614,-1023294
3051,-175614,-1015102
3052,-175614,-1006910
3053,-175614,-998718
3054,-175614,-990526
3055,-175614,-982334
3056,-175614,-974142
3057,-175614,-965950
3058,-175614,-957758
3059,-175614,-949566
3060,-175614,-941374
3061,-167422,-1211710
3062,-167422,-1203518
3063,-167422,-1195326
3064,-167422,-1187134
3065,-167422,-1178942
3066,-167422,-1170750
3067,-167422,-1162558
3068,-167422,-1154366
3069,-167422,-1146174
3070,-167422,-1137982
3071,-167422,-1129790
3072,-167422,-1121598
3073,-167422,-1113406
3074,-167422,-1105214
3075,-167422,-1097022
3076,-167422,-1088830
3077,-167422,-1080638
3078,-167422,-1072446
3079,-167422,-1064254
3080,-167422,-1056062
3081,-167422,-1047870
3082,-167422,-1039678
3083,-167422,-1031486
3084,-167422,-1023294
3085,-167422,-1015102
3086,-167422,-1006910
3087,-167422,-998718
3088,-167422,-990526
3089,-167422,-982334
3090,-167422,-974142
3091,-167422,-965950
3092,-167422,-957758
3093,-167422,-949566
3094,-167422,-941374
3095,-159230,-1211710
3096,-159230,-1203518
3097,-159230,-1195326
3098,-159230,-1187134
3099,-159230,-1178942
3100,-159230,-1170750
3101,-159230,-1162558
3102,-159230,-1154366
3103,-159230,-1146174
3104,-159230,-1137982
3105,-159230,-1129790
3106,-159230,-1121598
3107,-159230,-1113406
3108,-159230,-1105214
3109,-159230,-1097022
3110,-159230,-1088830
3111,-159230,-1080638
3112,-159230,-1072446
3113,-159230,-1064254
3114,-159230,-1056062
3115,-159230,-1047870
3116,-159230,-1039678
3117,-159230,-1031486
3118,-159230,-1023294
3119,-159230,-1015102
3120,-159230,-1006910
3121,-159230,-998718
3122,-159230,-990526
3123,-159230,-982334
3124,-159230,-974142
3125,-159230,-965950
3126,-159230,-957758
3127,-159230,-949566
3128,-159230,-941374
3129,-151038,-1211710
3130,-151038,-1203518
3131,-151038,-1195326
3132,-151038,-1187134
3133,-151038,-1178942
3134,-151038,-1170750
3135,-151038,-1162558
3136,-151038,-1154366
3137,-151038,-1146174
3138,-151038,-1137982
3139,-151038,-1129790
3140,-151038,-1121598
3141,-151038,-1113406
3142,-151038,-1105214
3143,-151038,-1097022
3144,-151038,-1088830
3145,-151038,-1080638
3146,-151038,-1072446
3147,-151038,-1064254
3148,-151038,-1056062
3149,-151038,-1047870
3150,-151038,-1039678
3151,-151038,-1031486
3152,-151038,-1023294
3153,-151038,-1015102
3154,-151038,-1006910
3155,-151038,-998718
3156,-151038,-990526
3157,-151038,-982334
3158,-151038,-974142
3159,-151038,-965950
3160,-151038,-957758
3161,-151038,-949566
3162,-151038,-941374
3163,-142846,-1211710
3164,-142846,-1203518
3165,-142846,-1195326
3166,-142846,-1187134
3167,-142846,-1178942
3168,-142846,-1170750
3169,-142846,-1162558
3170,-142846,-1154366
3171,-142846,-1146174
3172,-142846,-1137982
3173,-142846,-1129790
3174,-142846,-1121598
3175,-142846,-1113406
3176,-142846,-1105214
3177,-142846,-1097022
3178,-142846,-1088830
3179,-142846,-1080638
3180,-142846,-1072446
3181,-142846,-1064254
3182,-142846,-1056062
3183,-142846,-1047870
3184,-142846,-1039678
3185,-142846,-1031486
3186,-142846,-1023294
3187,-142846,-1015102
3188,-142846,-1006910
3189,-142846,-998718
3190,-142846,-990526
3191,-142846,-982334
3192,-142846,-974142
3193,-142846,-965950
3194,-142846,-957758
3195,-142846,-949566
3196,-142846,-941374
3197,-134654,-1211710
3198,-134654,-1203518
3199,-134654,-1195326
3200,-134654,-1187134
3201,-134654,-1178942
3202,-134654,-1170750
3203,-134654,-1162558
3204,-134654,-1154366
3205,-134654,-1146174
3206,-134654,-1137982
3207,-134654,-1129790
3208,-134654,-1121598
3209,-134654,-1113406
3210,-134654,-1105214
3211,-134654,-1097022
3212,-134654,-1088830
3213,-134654,-1080638
3214,-134654,-1072446
3215,-134654,-1064254
3216,-134654,-1056062
3217,-134654,-1047870
3218,-134654,-1039678
3219,-134654,-1031486
3220,-134654,-1023294
3221,-134654,-1015102
3222,-134654,-1006910
3223,-134654,-998718
3224,-134654,-990526
3225,-134654,-982334
3226,-134654,-974142
3227,-134654,-965950
3228,-134654,-957758
3229,-134654,-949566
3230,-134654,-941374
3231,-126462,-1211710
3232,-126462,-1203518
3233,-126462,-1195326
3234,-126462,-1187134
3235,-126462,-1178942
3236,-126462,-1170750
3237,-126462,-1162558
3238,-126462,-1154366
3239,-126462,-1146174
3240,-126462,-1137982
3241,-126462,-1129790
3242,-126462,-1121598
3243,-126462,-1113406
3244,-126462,-1105214
3245,-126462,-1097022
3246,-126462,-1088830
3247,-126462,-1080638
3248,-126462,-1072446
3249,-126462,-1064254
3250,-126462,-1056062
3251,-126462,-1047870
3252,-126462,-1039678
3253,-126462,-1031486
3254,-126462,-1023294
3255,-126462,-1015102
3256,-126462,-1006910
3257,-126462,-998718
3258,-126462,-990526
3259,-126462,-982334
3260,-126462,-974142
3261,-126462,-965950
3262,-126462,-957758
3263,-126462,-949566
3264,-126462,-941374
3265,-118270,-1211710
3266,-118270,-1203518
3267,-118270,-1195326
3268,-118270,-1187134
3269,-118270,-1178942
3270,-118270,-1170750
3271,-118270,-1162558
3272,-118270,-1154366
3273,-118270,-1146174
3274,-118270,-1137982
3275,-118270,-1129790
3276,-118270,-1121598
3277,-118270,-1113406
3278,-118270,-1105214
3279,-118270,-1097022
3280,-118270,-1088830
3281,-118270,-1080638
3282,-118270,-1072446
3283,-118270,-1064254
3284,-118270,-1056062
3285,-118270,-1047870
3286,-118270,-1039678
3287,-118270,-1031486
3288,-118270,-1023294
3289,-118270,-1015102
3290,-118270,-1006910
3291,-118270,-998718
3292,-118270,-990526
3293,-118270,-982334
3294,-118270,-974142
3295,-118270,-965950
3296,-118270,-957758
3297,-118270,-949566
3298,-118270,-941374
3299,-110078,-1211710
3300,-110078,-1203518
3301,-110078,-1195326
3302,-110078,-1187134
3303,-110078,-1178942
3304,-110078,-1170750
3305,-110078,-1162558
3306,-110078,-1154366
3307,-110078,-1146174
3308,-110078,-1137982
3309,-110078,-1129790
3310,-110078,-1121598
3311,-110078,-1113406
3312,-110078,-1105214
3313,-110078,-1097022
3314,-110078,-1088830
3315,-110078,-1080638
3316,-110078,-1072446
3317,-110078,-1064254
3318,-110078,-1056062
3319,-110078,-1047870
3320,-110078,-1039678
3321,-110078,-1031486
3322,-110078,-1023294
3323,-110078,-1015102
3324,-110078,-1006910
3325,-110078,-998718
3326,-110078,-990526
3327,-110078,-982334
3328,-110078,-974142
3329,-110078,-965950
3330,-110078,-957758
3331,-110078,-949566
3332,-110078,-941374
3333,-101886,-1211710
3334,-101886,-1203518
3335,-101886,-1195326
3336,-101886,-1187134
3337,-101886,-1178942
3338,-101886,-1170750
3339,-101886,-1162558
3340,-101886,-1154366
3341,-101886,-1146174
3342,-101886,-1137982
3343,-101886,-1129790
3344,-101886,-1121598
3345,-101886,-1113406
3346,-101886,-1105214
3347,-101886,-1097022
3348,-101886,-1088830
3349,-101886,-1080638
3350,-101886,-1072446
3351,-101886,-1064254
3352,-101886,-1056062
3353,-101886,-1047870
3354,-101886,-1039678
3355,-101886,-1031486
3356,-101886,-1023294
3357,-101886,-1015102
3358,-101886,-1006910
3359,-101886,-998718
3360,-101886,-990526
3361,-101886,-982334
3362,-101886,-974142
3363,-101886,-965950
3364,-101886,-957758
3365,-101886,-949566
3366,-101886,-941374
3367,-93694,-1211710
3368,-93694,-1203518
3369,-93694,-1195326
3370,-93694,-1187134
3371,-93694,-1178942
3372,-93694,-1170750
3373,-93694,-1162558
3374,-93694,-1154366
3375,-93694,-1146174
3376,-93694,-1137982
3377,-93694,-1129790
3378,-93694,-1121598
3379,-93694,-1113406
3380,-93694,-1105214
3381,-93694,-1097022
3382,-93694,-1088830
3383,-93694,-1080638
3384,-93694,-1072446
3385,-93694,-1064254
3386,-93694,-1056062
3387,-93694,-1047870
3388,-93694,-1039678
3389,-93694,-1031486
3390,-93694,-1023294
3391,-93694,-1015102
3392,-93694,-1006910
3393,-93694,-998718
3394,-93694,-990526
3395,-93694,-982334
3396,-93694,-974142
3397,-93694,-965950
3398,-93694,-957758
3399,-93694,-949566
3400,-93694,-941374
3401,-85502,-1211710
3402,-85502,-1203518
3403,-85502,-1195326
3404,-85502,-1187134
3405,-85502,-1178942
3406,-85502,-1170750
3407,-85502,-1162558
3408,-85502,-1154366
3409,-85502,-1146174
3410,-85502,-1137982
3411,-85502,-1129790
3412,-85502,-1121598
3413,-85502,-1113406
3414,-85502,-1105214
3415,-85502,-1097022
3416,-85502,-1088830
3417,-85502,-1080638
3418,-85502,-1072446
3419,-85502,-1064254
3420,-85502,-1056062
3421,-85502,-1047870
3422,-85502,-1039678
3423,-85502,-1031486
3424,-85502,-1023294
3425,-85502,-1015102
3426,-85502,-1006910
3427,-85502,-998718
3428,-85502,-990526
3429,-85502,-982334
3430,-85502,-974142
3431,-85502,-965950
3432,-85502,-957758
3433,-85502,-949566
3434,-85502,-941374
3435,-77310,-1211710
3436,-77310,-1203518
3437,-77310,-1195326
3438,-77310,-1187134
3439,-77310,-1178942
3440,-77310,-1170750
3441,-77310,-1162558
3442,-77310,-1154366
3443,-77310,-1146174
3444,-77310,-1137982
3445,-77310,-1129790
3446,-77310,-1121598
3447,-77310,-1113406
3448,-77310,-1105214
3449,-77310,-1097022
3450,-77310,-1088830
3451,-77310,-1080638
3452,-77310,-1072446
3453,-77310,-1064254
3454,-77310,-1056062
3455,-77310,-1047870
3456,-77310,-1039678
3457,-77310,-1031486
3458,-77310,-1023294
3459,-77310,-1015102
3460,-77310,-1006910
3461,-77310,-998718
3462,-77310,-990526
3463,-77310,-982334
3464,-77310,-974142
3465,-77310,-965950
3466,-77310,-957758
3467,-77310,-949566
3468,-77310,-941374
3469,-69118,-1211710
3470,-69118,-1203518
3471,-69118,-1195326
3472,-69118,-1187134
3473,-69118,-1178942
3474,-69118,-1170750
3475,-69118,-1162558
3476,-69118,-1154366
3477,-69118,-1146174
3478,-69118,-1137982
3479,-69118,-1129790
3480,-69118,-1121598
3481,-69118,-1113406
3482,-69118,-1105214
3483,-69118,-1097022
3484,-69118,-1088830
3485,-69118,-1080638
3486,-69118,-1072446
3487,-69118,-1064254
3488,-69118,-1056062
3489,-69118,-1047870
3490,-69118,-1039678
3491,-69118,-1031486
3492,-69118,-1023294
3493,-69118,-1015102
3494,-69118,-1006910
3495,-69118,-998718
3496,-69118,-990526
3497,-69118,-982334
3498,-69118,-974142
3499,-69118,-965950
3500,-69118,-957758
3501,-69118,-949566
3502,-69118,-941374
3503,-60926,-1211710
3504,-60926,-1203518
3505,-60926,-1195326
3506,-60926,-1187134
3507,-60926,-1178942
3508,-60926,-1170750
3509,-60926,-1162558
3510,-60926,-1154366
3511,-60926,-1146174
3512,-60926,-1137982
3513,-60926,-1129790
3514,-60926,-1121598
3515,-60926,-1113406
3516,-60926,-1105214
3517,-60926,-1097022
3518,-60926,-1088830
3519,-60926,-1080638
3520,-60926,-1072446
3521,-60926,-1064254
3522,-60926,-1056062
3523,-60926,-1047870
3524,-60926,-1039678
3525,-60926,-1031486
3526,-60926,-1023294
3527,-60926,-1015102
3528,-60926,-1006910
3529,-60926,-998718
3530,-60926,-990526
3531,-60926,-982334
3532,-60926,-974142
3533,-60926,-965950
3534,-60926,-957758
3535,-60926,-949566
3536,-60926,-941374
3537,-52734,-1211710
3538,-52734,-1203518
3539,-52734,-1195326
3540,-52734,-1187134
3541,-52734,-1178942
3542,-52734,-1170750
3543,-52734,-1162558
3544,-52734,-1154366
3545,-52734,-1146174
3546,-52734,-1137982
3547,-52734,-1129790
3548,-52734,-1121598
3549,-52734,-1113406
3550,-52734,-1105214
3551,-52734,-1097022
3552,-52734,-1088830
3553,-52734,-1080638
3554,-52734,-1072446
3555,-52734,-1064254
3556,-52734,-1056062
3557,-52734,-1047870
3558,-52734,-1039678
3559,-52734,-1031486
3560,-52734,-1023294
3561,-52734,-1015102
3562,-52734,-1006910
3563,-52734,-998718
3564,-52734,-990526
3565,-52734,-982334
3566,-52734,-974142
3567,-52734,-965950
3568,-52734,-957758
3569,-52734,-949566
3570,-52734,-941374
3571,-44542,-1211710
3572,-44542,-1203518
3573,-44542,-1195326
3574,-44542,-1187134
3575,-44542,-1178942
3576,-44542,-1170750
3577,-44542,-1162558
3578,-44542,-1154366
3579,-44542,-1146174
3580,-44542,-1137982
3581,-44542,-1129790
3582,-44542,-1121598
3583,-44542,-1113406
3584,-44542,-1105214
3585,-44542,-1097022
3586,-44542,-1088830
3587,-44542,-1080638
3588,-44542,-1072446
3589,-44542,-1064254
3590,-44542,-1056062
3591,-44542,-1047870
3592,-44542,-1039678
3593,-44542,-1031486
3594,-44542,-1023294
3595,-44542,-1015102
3596,-44542,-1006910
3597,-44542,-998718
3598,-44542,-990526
3599,-44542,-982334
3600,-44542,-974142
3601,-44542,-965950
3602,-44542,-957758
3603,-44542,-949566
3604,-44542,-941374
3605,-36350,-1211710
3606,-36350,-1203518
3607,-36350,-1195326
3608,-36350,-1187134
3609,-36350,-1178942
3610,-36350,-1170750
3611,-36350,-1162558
3612,-36350,-1154366
3613,-36350,-1146174
3614,-36350,-1137982
3615,-36350,-1129790
3616,-36350,-1121598
3617,-36350,-1113406
3618,-36350,-1105214
3619,-36350,-1097022
3620,-36350,-1088830
3621,-36350,-1080638
3622,-36350,-1072446
3623,-36350,-1064254
3624,-36350,-1056062
3625,-36350,-1047870
3626,-36350,-1039678
3627,-36350,-1031486
3628,-36350,-1023294
3629,-36350,-1015102
3630,-36350,-1006910
3631,-36350,-998718
3632,-36350,-990526
3633,-36350,-982334
3634,-36350,-974142
3635,-36350,-965950
3636,-36350,-957758
3637,-36350,-949566
3638,-36350,-941374
3639,-28158,-1211710
3640,-28158,-1203518
3641,-28158,-1195326
3642,-28158,-1187134
3643,-28158,-1178942
3644,-28158,-1170750
3645,-28158,-1162558
3646,-28158,-1154366
3647,-28158,-1146174
3648,-28158,-1137982
3649,-28158,-1129790
